id,provider,study,soil,dataset,sample,ecosystem,climate,soil.t,mdw,mvol,mps,mwhc,mwplog,mwp,fun.mdw,fun.mvol,fun.mps,fun.mwhc,fun.mwplog,fun.mwplog.2,bd,c.org,ps,clay,silt,sand,whc,ph,n.org,CtoN,som,pd,min.rel,co2ac.dw,co2ac.om,co2.dw,co2.om,co2.20dw,co2.20om,no3,id.old
74,Craine,Q10.REU.2010,konza110,konza110,,Grassland,Temperate,20,0.462,,,0.6,,,p2,x,x,p2,x,x,,0.048,,0.38,0.54,0.08,0.77,7.4,0.0036,13.25,0.083,2.54,1,,,0.831,17.306,,,,94
74,Craine,Q10.REU.2010,konza110,konza110,,Grassland,Temperate,20,0.578,,,0.75,,,p2,x,x,p2,x,x,,0.048,,0.38,0.54,0.08,0.77,7.4,0.0036,13.25,0.083,2.54,0.854,,,0.709,14.771,,,,94
75,Craine,Q10.REU.2010,konza111,konza111,,Grassland,Temperate,20,0.222,,,0.3,,,p3,x,x,p3,x,x,,0.034,,0.24,0.72,0.04,0.74,6.8,0.0026,13.22,0.059,2.57,0.628,,,1.411,41.499,,,,95
75,Craine,Q10.REU.2010,konza111,konza111,,Grassland,Temperate,20,0.333,,,0.45,,,p3,x,x,p3,x,x,,0.034,,0.24,0.72,0.04,0.74,6.8,0.0026,13.22,0.059,2.57,0.917,,,2.062,60.637,,,,95
75,Craine,Q10.REU.2010,konza111,konza111,,Grassland,Temperate,20,0.444,,,0.6,,,p3,x,x,p3,x,x,,0.034,,0.24,0.72,0.04,0.74,6.8,0.0026,13.22,0.059,2.57,0.947,,,2.129,62.612,,,,95
75,Craine,Q10.REU.2010,konza111,konza111,,Grassland,Temperate,20,0.555,,,0.75,,,p3,x,x,p3,x,x,,0.034,,0.24,0.72,0.04,0.74,6.8,0.0026,13.22,0.059,2.57,1,,,2.248,66.132,,,,95
76,Craine,Q10.REU.2010,konza112,konza112,,Grassland,Temperate,20,0.213,,,0.3,,,p2,x,x,p2,x,x,,0.033,,0.3,0.64,0.06,0.71,6.2,0.0026,12.73,0.056,2.57,0.443,,,1.105,33.471,,,,96
76,Craine,Q10.REU.2010,konza112,konza112,,Grassland,Temperate,20,0.32,,,0.45,,,p2,x,x,p2,x,x,,0.033,,0.3,0.64,0.06,0.71,6.2,0.0026,12.73,0.056,2.57,0.668,,,1.666,50.486,,,,96
76,Craine,Q10.REU.2010,konza112,konza112,,Grassland,Temperate,20,0.426,,,0.6,,,p2,x,x,p2,x,x,,0.033,,0.3,0.64,0.06,0.71,6.2,0.0026,12.73,0.056,2.57,0.902,,,2.25,68.172,,,,96
76,Craine,Q10.REU.2010,konza112,konza112,,Grassland,Temperate,20,0.533,,,0.75,,,p2,x,x,p2,x,x,,0.033,,0.3,0.64,0.06,0.71,6.2,0.0026,12.73,0.056,2.57,1,,,2.494,75.572,,,,96
77,Craine,Q10.REU.2010,konza113,konza113,,Grassland,Temperate,20,0.213,,,0.3,,,l,x,x,l,x,x,,0.045,,0.3,0.64,0.06,0.71,6.2,0.003,14.84,0.077,2.55,1,,,1.102,24.495,,,,97
77,Craine,Q10.REU.2010,konza113,konza113,,Grassland,Temperate,20,0.32,,,0.45,,,l,x,x,l,x,x,,0.045,,0.3,0.64,0.06,0.71,6.2,0.003,14.84,0.077,2.55,0.725,,,0.799,17.766,,,,97
77,Craine,Q10.REU.2010,konza113,konza113,,Grassland,Temperate,20,0.426,,,0.6,,,l,x,x,l,x,x,,0.045,,0.3,0.64,0.06,0.71,6.2,0.003,14.84,0.077,2.55,0.817,,,0.901,20.015,,,,97
77,Craine,Q10.REU.2010,konza113,konza113,,Grassland,Temperate,20,0.533,,,0.75,,,l,x,x,l,x,x,,0.045,,0.3,0.64,0.06,0.71,6.2,0.003,14.84,0.077,2.55,0.734,,,0.81,17.991,,,,97
78,Craine,Q10.REU.2010,konza114,konza114,,Grassland,Temperate,20,0.267,,,0.3,,,p2,x,x,p2,x,x,,0.04,,0.34,0.58,0.08,0.89,6.1,0.0028,14.34,0.068,2.56,0.418,,,0.678,16.957,,,,98
78,Craine,Q10.REU.2010,konza114,konza114,,Grassland,Temperate,20,0.401,,,0.45,,,p2,x,x,p2,x,x,,0.04,,0.34,0.58,0.08,0.89,6.1,0.0028,14.34,0.068,2.56,0.781,,,1.267,31.674,,,,98
78,Craine,Q10.REU.2010,konza114,konza114,,Grassland,Temperate,20,0.534,,,0.6,,,p2,x,x,p2,x,x,,0.04,,0.34,0.58,0.08,0.89,6.1,0.0028,14.34,0.068,2.56,1,,,1.623,40.57,,,,98
78,Craine,Q10.REU.2010,konza114,konza114,,Grassland,Temperate,20,0.668,,,0.75,,,p2,x,x,p2,x,x,,0.04,,0.34,0.58,0.08,0.89,6.1,0.0028,14.34,0.068,2.56,0.995,,,1.614,40.355,,,,98
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.447,0.411,0.644,0.638,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.535,,,,,0.043,0.96,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.453,0.416,0.652,0.646,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.612,,,,,0.05,1.117,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.473,0.435,0.682,0.676,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.685,,,,,0.06,1.329,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.482,0.443,0.694,0.689,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.729,,,,,0.066,1.457,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.489,0.45,0.704,0.698,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.624,,,,,0.058,1.282,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.524,0.482,0.755,0.749,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.751,,,,,0.075,1.675,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.534,0.491,0.769,0.763,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.852,,,,,0.088,1.946,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.545,0.502,0.786,0.779,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,1.001,,,,,0.106,2.355,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.557,0.512,0.802,0.795,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.88,,,,,0.096,2.13,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.607,0.559,0.875,0.868,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.894,,,,,0.111,2.466,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.62,0.571,0.894,0.886,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.904,,,,,0.118,2.615,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.635,0.584,0.915,0.907,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.88,,,,,0.122,2.702,,99
79,Reichstein,Reichstein_2005,WEID_M,21-MD,,Forest,Unknown,,0.66,0.607,0.95,0.942,,,p3,p3,p3,p3,p3,p3,0.92,0.045,0.639,0.1,0.38,0.52,0.7,2.9,0.002,22.5,0.077,2.65,0.975,,,,,0.159,3.535,,99
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.118,0.176,0.409,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.554,115.654,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.147,0.219,0.51,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.689,143.931,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.172,0.256,0.594,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.893,186.365,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.18,0.268,0.623,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.734,153.231,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.19,0.283,0.658,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.937,195.541,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.215,0.32,0.744,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,0.975,203.446,,,,,,,100
80,Literature,Schjonning2003,LERB_L1,LERB_L1,,Cultivated,Unknown,,0.236,0.352,0.819,,,,p2,p2,p2,x,x,x,1.49,0.014,0.43,0.11,0.15,0.74,,6.4,0.0012,11.42,0.024,2.62,1,208.758,,,,,,,100
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.204,0.297,0.676,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.593,133.097,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.225,0.328,0.746,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.686,154.133,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.252,0.368,0.837,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.806,181.101,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.252,0.368,0.837,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,1,224.634,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.264,0.386,0.877,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.722,162.104,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.274,0.4,0.909,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.799,179.533,,,,,,,101
81,Literature,Schjonning2003,LERB_L3,LERB_L3,,Cultivated,Unknown,,0.28,0.408,0.927,,,,p2,p2,p2,x,x,x,1.46,0.015,0.44,0.22,0.15,0.63,,7,0.0014,11,0.026,2.61,0.975,219.088,,,,,,,101
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.298,0.388,0.76,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.611,173.928,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.317,0.413,0.809,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.788,224.229,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.354,0.46,0.901,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,1,284.509,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.359,0.467,0.915,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.842,239.657,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.362,0.47,0.922,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.964,274.375,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.362,0.471,0.924,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.89,253.081,,,,,,,102
82,Literature,Schjonning2003,LERB_L5,LERB_L5,,Cultivated,Unknown,,0.381,0.495,0.971,,,,p2,p2,p2,x,x,x,1.3,0.014,0.51,0.34,0.18,0.48,,7.4,0.0015,9.6,0.025,2.62,0.984,279.856,,,,,,,102
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.135,0.278,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.817,,,0.167,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.136,0.279,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.715,,,0.094,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.138,0.283,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.746,,,0.113,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.205,0.421,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.922,,,0.189,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.206,0.424,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.95,,,0.125,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.209,0.429,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.938,,,0.142,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.276,0.567,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,1,,,0.205,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.276,0.567,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,1,,,0.132,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.277,0.569,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,1,,,0.152,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.344,0.708,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.872,,,0.132,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.345,0.71,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.923,,,0.189,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.348,0.715,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.839,,,0.111,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.382,0.785,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.444,,,0.059,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.388,0.797,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.46,,,0.07,,,,,103
83,Literature,Skopp1990,Skopp1990_Va,Skopp1990_Valentine,,Cultivated,Unknown,,,0.42,0.863,,,,p3,p3,p3,x,x,x,1.35,0.009,0.487,0.03,0.07,0.9,,6.8,,,0.015,2.63,0.605,,,0.124,,,,,103
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.14,0.259,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.334,,,0.069,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.149,0.276,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.359,,,0.049,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.151,0.278,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.387,,,0.056,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.215,0.397,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.631,,,0.13,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.229,0.423,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.664,,,0.096,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.229,0.423,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.655,,,0.089,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.287,0.53,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.829,,,0.172,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.305,0.563,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.916,,,0.133,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.305,0.564,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.93,,,0.126,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.358,0.661,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,1,,,0.207,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.385,0.711,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,1,,,0.145,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.385,0.711,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,1,,,0.135,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.434,0.802,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.583,,,0.121,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.467,0.862,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.452,,,0.061,,,,,104
84,Literature,Skopp1990,Skopp1990_Yo,Skopp1990_Yolo,,Cultivated,Unknown,,,0.468,0.864,,,,p3,p3,p3,x,x,x,1.2,0.013,0.542,0.24,0.54,0.22,,6.8,,,0.023,2.62,0.564,,,0.082,,,,,104
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,1.519,33,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,1,,230.125,,,,,,105
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,2.176,150,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,0.837,,201.25,,,,,,105
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,3,1000,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,0.645,,165.5,,,,,,105
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,3.176,1500,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,0.502,,135.25,,,,,,105
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,3.398,2500,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,0.334,,94.125,,,,,,105
85,Literature,Stott1986,Stott1986_Ri,Stott1986_Ritzville,,Cultivated,Unknown,20,,,,,3.699,5000,x,x,x,x,p3,p3,,0.004,,,,,,7,0.0006,7.41,0.007,2.64,0.173,,50.625,,,,,,105
86,Thomsen,Thomsen_1999,LERB_CL2,THOMSEN_1999,,Cultivated,Unknown,20,0.11,0.127,0.226,,2.176,150,l,l,l,x,p3,p3,1.15,0.016,0.56,0.164,0.076,0.76,,6.5,0.0016,9.63,0.027,2.61,0.496,1464.241,9.447,0.581,3.749,,,,106
86,Thomsen,Thomsen_1999,LERB_CL2,THOMSEN_1999,,Cultivated,Unknown,20,0.127,0.146,0.26,,1.699,50,l,l,l,x,p3,p3,1.15,0.016,0.56,0.164,0.076,0.76,,6.5,0.0016,9.63,0.027,2.61,0.56,1653.393,10.667,0.656,4.233,,,,106
86,Thomsen,Thomsen_1999,LERB_CL2,THOMSEN_1999,,Cultivated,Unknown,20,0.161,0.186,0.332,,1,10,l,l,l,x,p3,p3,1.15,0.016,0.56,0.164,0.076,0.76,,6.5,0.0016,9.63,0.027,2.61,0.719,2122.854,13.696,0.842,5.435,,,,106
86,Thomsen,Thomsen_1999,LERB_CL2,THOMSEN_1999,,Cultivated,Unknown,20,0.226,0.26,0.464,,0.477,3,l,l,l,x,p3,p3,1.15,0.016,0.56,0.164,0.076,0.76,,6.5,0.0016,9.63,0.027,2.61,1,2950.834,19.038,1.171,7.555,,,,106
87,Thomsen,Thomsen_1999,LERB_CL4,THOMSEN_1999,,Cultivated,Unknown,20,0.166,0.18,0.305,,2.176,150,p2,p2,p2,x,p3,p3,1.08,0.019,0.59,0.258,0.092,0.65,,6.6,0.0022,8.84,0.033,2.61,0.524,1634.297,8.557,0.649,3.395,,,,107
87,Thomsen,Thomsen_1999,LERB_CL4,THOMSEN_1999,,Cultivated,Unknown,20,0.189,0.204,0.345,,1.699,50,p2,p2,p2,x,p3,p3,1.08,0.019,0.59,0.258,0.092,0.65,,6.6,0.0022,8.84,0.033,2.61,0.642,2001.481,10.479,0.794,4.158,,,,107
87,Thomsen,Thomsen_1999,LERB_CL4,THOMSEN_1999,,Cultivated,Unknown,20,0.224,0.242,0.411,,1,10,p2,p2,p2,x,p3,p3,1.08,0.019,0.59,0.258,0.092,0.65,,6.6,0.0022,8.84,0.033,2.61,0.787,2455.917,12.858,0.975,5.102,,,,107
87,Thomsen,Thomsen_1999,LERB_CL4,THOMSEN_1999,,Cultivated,Unknown,20,0.29,0.313,0.53,,0.477,3,p2,p2,p2,x,p3,p3,1.08,0.019,0.59,0.258,0.092,0.65,,6.6,0.0022,8.84,0.033,2.61,1,3119.062,16.33,1.238,6.48,,,,107
88,Thomsen,Thomsen_1999,LERB_CL6,THOMSEN_1999,,Cultivated,Unknown,20,0.234,0.217,0.34,,2.176,150,l,l,l,x,p3,p3,0.93,0.024,0.64,0.391,0.129,0.48,,6.5,0.0029,8.37,0.041,2.59,0.539,1878.173,7.793,0.745,3.093,,,,108
88,Thomsen,Thomsen_1999,LERB_CL6,THOMSEN_1999,,Cultivated,Unknown,20,0.257,0.239,0.373,,1.699,50,l,l,l,x,p3,p3,0.93,0.024,0.64,0.391,0.129,0.48,,6.5,0.0029,8.37,0.041,2.59,0.724,2524.287,10.474,1.002,4.156,,,,108
88,Thomsen,Thomsen_1999,LERB_CL6,THOMSEN_1999,,Cultivated,Unknown,20,0.304,0.282,0.441,,1,10,l,l,l,x,p3,p3,0.93,0.024,0.64,0.391,0.129,0.48,,6.5,0.0029,8.37,0.041,2.59,0.762,2657.179,11.026,1.054,4.375,,,,108
88,Thomsen,Thomsen_1999,LERB_CL6,THOMSEN_1999,,Cultivated,Unknown,20,0.367,0.342,0.534,,0.477,3,l,l,l,x,p3,p3,0.93,0.024,0.64,0.391,0.129,0.48,,6.5,0.0029,8.37,0.041,2.59,1,3487.227,14.47,1.384,5.742,,,,108
89,Thomsen,Thomsen_1999,LERB_NA1,THOMSEN_1999,,Cultivated,Unknown,20,0.093,0.114,0.211,,2.176,150,p2,p2,p2,x,p3,p3,1.22,0.013,0.54,0.109,0.076,0.815,,6.6,0.0014,9.71,0.023,2.62,0.389,1144.259,8.603,0.454,3.414,,,,109
89,Thomsen,Thomsen_1999,LERB_NA1,THOMSEN_1999,,Cultivated,Unknown,20,0.107,0.13,0.241,,1.699,50,p2,p2,p2,x,p3,p3,1.22,0.013,0.54,0.109,0.076,0.815,,6.6,0.0014,9.71,0.023,2.62,0.582,1709.143,12.851,0.678,5.099,,,,109
89,Thomsen,Thomsen_1999,LERB_NA1,THOMSEN_1999,,Cultivated,Unknown,20,0.148,0.18,0.334,,1,10,p2,p2,p2,x,p3,p3,1.22,0.013,0.54,0.109,0.076,0.815,,6.6,0.0014,9.71,0.023,2.62,0.763,2240.51,16.846,0.889,6.685,,,,109
